timestamp,Hydro Run-of-River,Fossil gas,Hydro water reservoir,Wind onshore
2015-01-02 13:00:00,0.2808628318584071,0.275531914893617,0.5233333333333333,0.9342028985507247
2015-01-02 14:00:00,0.2813495575221239,0.2470212765957447,0.5459889676910954,0.9081159420289855
2015-01-02 15:00:00,0.27853982300884955,0.24581560283687945,0.5699842395587077,0.8782608695652174
2015-01-02 16:00:00,0.2793362831858407,0.27361702127659576,0.5748029944838455,0.8520289855072464
2015-01-02 17:00:00,0.280353982300885,0.2701418439716312,0.5621710007880221,0.8414492753623188
2015-01-02 18:00:00,0.281570796460177,0.265531914893617,0.5550236406619385,0.8336231884057972
2015-01-02 19:00:00,0.277787610619469,0.2756737588652482,0.5127856579984239,0.8260869565217391
2015-01-02 20:00:00,0.2786061946902655,0.2747517730496454,0.47929866036249014,0.7155072463768116
2015-01-02 21:00:00,0.2818141592920354,0.2693617021276596,0.4769621749408983,0.6628985507246377
2015-01-02 22:00:00,0.2798230088495575,0.2753900709219858,0.4445902285263988,0.7246376811594203
2015-01-02 23:00:00,0.2870575221238938,0.2683687943262411,0.41643026004728134,0.6933333333333332
2015-01-03 00:00:00,0.28690265486725663,0.2692198581560284,0.40397951142631994,0.7531884057971016
2015-01-03 01:00:00,0.28845132743362834,0.2648936170212766,0.4008983451536643,0.7769565217391304
2015-01-03 02:00:00,0.29084070796460176,0.26865248226950356,0.41148148148148145,0.6978260869565217
2015-01-03 03:00:00,0.28922566371681413,0.2693617021276596,0.4117218282111899,0.7392753623188406
2015-01-03 04:00:00,0.28831858407079647,0.26907801418439714,0.4095035460992908,0.667536231884058
2015-01-03 05:00:00,0.28418141592920354,0.26851063829787236,0.41081560283687946,0.732463768115942
2015-01-03 06:00:00,0.2850884955752212,0.2679432624113475,0.4434239558707644,0.7656521739130434
