utc_timestamp,DK_load_actual_entsoe_transparency,pv_cf_Unnamed: 1,wind_cf_Unnamed: 1
2015-01-01 00:00:00+00:00,3100,0.0,0.537323
2015-01-01 01:00:00+00:00,3100.02,0.0,0.557632
2015-01-01 02:00:00+00:00,2980.39,0.0,0.583454
2015-01-01 03:00:00+00:00,2933.49,0.0,0.614832
2015-01-01 04:00:00+00:00,2941.54,0.0,0.644214
2015-01-01 05:00:00+00:00,2999.89,0.0,0.665648
2015-01-01 06:00:00+00:00,3176.8,0.0,0.701594
2015-01-01 07:00:00+00:00,3292.27,0.0,0.730036
2015-01-01 08:00:00+00:00,3378.64,0.011,0.727371
2015-01-01 09:00:00+00:00,3562.9,0.011,0.711571
2015-01-01 10:00:00+00:00,3736.05,0.011,0.705748
2015-01-01 11:00:00+00:00,3837.81,0.015,0.708684
2015-01-01 12:00:00+00:00,3878.28,0.011,0.712019
2015-01-01 13:00:00+00:00,3856.4,0.002,0.720927
2015-01-01 14:00:00+00:00,3985.15,0.0,0.743707
2015-01-01 15:00:00+00:00,4262.07,0.0,0.766053
2015-01-01 16:00:00+00:00,4495.76,0.0,0.794987
2015-01-01 17:00:00+00:00,4491.8,0.0,0.829156
2015-01-01 18:00:00+00:00,4290.82,0.0,0.853906
2015-01-01 19:00:00+00:00,4047.51,0.0,0.875108
2015-01-01 20:00:00+00:00,3857.01,0.0,0.893249
2015-01-01 21:00:00+00:00,3588.33,0.0,0.909402
2015-01-01 22:00:00+00:00,3412.59,0.0,0.919848
2015-01-01 23:00:00+00:00,3212.1,0.0,0.929862
2015-01-02 00:00:00+00:00,2996.22,0.0,0.938047
2015-01-02 01:00:00+00:00,2942.88,0.0,0.942892
2015-01-02 02:00:00+00:00,2944.18,0.0,0.94804
2015-01-02 03:00:00+00:00,3019.46,0.0,0.955085
2015-01-02 04:00:00+00:00,3104.17,0.0,0.957713
2015-01-02 05:00:00+00:00,3523.94,0.0,0.95941
2015-01-02 06:00:00+00:00,3868.58,0.0,0.962577
2015-01-02 07:00:00+00:00,4190.57,0.0,0.964611
2015-01-02 08:00:00+00:00,4337.33,0.007,0.964708
2015-01-02 09:00:00+00:00,4515.6,0.018,0.96468
2015-01-02 10:00:00+00:00,4523.41,0.054,0.965714
2015-01-02 11:00:00+00:00,4474.24,0.085,0.965745
2015-01-02 12:00:00+00:00,4449.32,0.063,0.966143
2015-01-02 13:00:00+00:00,4396.41,0.025,0.96401
2015-01-02 14:00:00+00:00,4429.72,0.0,0.959923
2015-01-02 15:00:00+00:00,4741.13,0.0,0.953767
2015-01-02 16:00:00+00:00,5178.7,0.0,0.949264
2015-01-02 17:00:00+00:00,5091.42,0.0,0.948896
2015-01-02 18:00:00+00:00,4725.76,0.0,0.949541
2015-01-02 19:00:00+00:00,4319.18,0.0,0.948933
2015-01-02 20:00:00+00:00,4131.82,0.0,0.94676
2015-01-02 21:00:00+00:00,3823.52,0.0,0.947914
2015-01-02 22:00:00+00:00,3530.62,0.0,0.950041
2015-01-02 23:00:00+00:00,3391.71,0.0,0.95078
2015-01-03 00:00:00+00:00,3277.54,0.0,0.954625
2015-01-03 01:00:00+00:00,3116.86,0.0,0.95074
2015-01-03 02:00:00+00:00,3041.39,0.0,0.935781
2015-01-03 03:00:00+00:00,3015.66,0.0,0.911346
2015-01-03 04:00:00+00:00,3078.47,0.0,0.88529
2015-01-03 05:00:00+00:00,3322.07,0.0,0.859287
2015-01-03 06:00:00+00:00,3636.03,0.0,0.830159
2015-01-03 07:00:00+00:00,3888.58,0.0,0.804479
2015-01-03 08:00:00+00:00,4062.27,0.01,0.787072
2015-01-03 09:00:00+00:00,4177.13,0.024,0.776935
2015-01-03 10:00:00+00:00,4136.56,0.035,0.766191
2015-01-03 11:00:00+00:00,4073.81,0.045,0.762017
2015-01-03 12:00:00+00:00,4048.1,0.043,0.756766
2015-01-03 13:00:00+00:00,3986.69,0.021,0.746659
2015-01-03 14:00:00+00:00,3967.88,0.001,0.72569
2015-01-03 15:00:00+00:00,4337.85,0.0,0.69809
2015-01-03 16:00:00+00:00,4825.59,0.0,0.673277
2015-01-03 17:00:00+00:00,4751.57,0.0,0.651495
2015-01-03 18:00:00+00:00,4325.66,0.0,0.634374
2015-01-03 19:00:00+00:00,4048.36,0.0,0.637499
2015-01-03 20:00:00+00:00,3792.96,0.0,0.641894
2015-01-03 21:00:00+00:00,3570.88,0.0,0.647781
2015-01-03 22:00:00+00:00,3377.74,0.0,0.666904
2015-01-03 23:00:00+00:00,3186.15,0.0,0.681602
2015-01-04 00:00:00+00:00,3058.45,0.0,0.691922
2015-01-04 01:00:00+00:00,2963.9,0.0,0.697451
2015-01-04 02:00:00+00:00,2949.49,0.0,0.697725
2015-01-04 03:00:00+00:00,2961.16,0.0,0.684492
2015-01-04 04:00:00+00:00,2977.69,0.0,0.672991
2015-01-04 05:00:00+00:00,3115.01,0.0,0.670324
2015-01-04 06:00:00+00:00,3343.84,0.0,0.668484
2015-01-04 07:00:00+00:00,3643.23,0.0,0.660405
2015-01-04 08:00:00+00:00,3897.32,0.094,0.649548
2015-01-04 09:00:00+00:00,4042.52,0.237,0.626732
2015-01-04 10:00:00+00:00,4104.91,0.318,0.603899
2015-01-04 11:00:00+00:00,4035.38,0.33,0.58757
2015-01-04 12:00:00+00:00,3959.05,0.271,0.580224
2015-01-04 13:00:00+00:00,3920.59,0.145,0.570997
2015-01-04 14:00:00+00:00,3974.44,0.014,0.558422
2015-01-04 15:00:00+00:00,4452.74,0.0,0.540301
2015-01-04 16:00:00+00:00,4939.97,0.0,0.523557
2015-01-04 17:00:00+00:00,4815.78,0.0,0.518292
2015-01-04 18:00:00+00:00,4470.47,0.0,0.528124
2015-01-04 19:00:00+00:00,4139.33,0.0,0.542136
2015-01-04 20:00:00+00:00,3909.8,0.0,0.546379
2015-01-04 21:00:00+00:00,3512.29,0.0,0.541227
2015-01-04 22:00:00+00:00,3348.25,0.0,0.518641
2015-01-04 23:00:00+00:00,3190.45,0.0,0.478436
2015-01-05 00:00:00+00:00,3079.55,0.0,0.435946
2015-01-05 01:00:00+00:00,2973.79,0.0,0.394322
2015-01-05 02:00:00+00:00,2944.5,0.0,0.363173
2015-01-05 03:00:00+00:00,3001.08,0.0,0.334282
2015-01-05 04:00:00+00:00,3311.06,0.0,0.303294
2015-01-05 05:00:00+00:00,4047.1,0.0,0.269841
2015-01-05 06:00:00+00:00,4814.13,0.0,0.232829
2015-01-05 07:00:00+00:00,5047.54,0.0,0.197622
2015-01-05 08:00:00+00:00,5088.35,0.033,0.170305
2015-01-05 09:00:00+00:00,5145.24,0.083,0.155354
2015-01-05 10:00:00+00:00,5104.36,0.116,0.139343
2015-01-05 11:00:00+00:00,5021.55,0.114,0.123901
2015-01-05 12:00:00+00:00,5024.23,0.066,0.110067
2015-01-05 13:00:00+00:00,4985.56,0.023,0.097798
2015-01-05 14:00:00+00:00,4912.72,0.0,0.088036
2015-01-05 15:00:00+00:00,5149.11,0.0,0.083719
2015-01-05 16:00:00+00:00,5524.92,0.0,0.084092
2015-01-05 17:00:00+00:00,5257.0,0.0,0.086632
2015-01-05 18:00:00+00:00,4904.15,0.0,0.090716
2015-01-05 19:00:00+00:00,4557.88,0.0,0.097493
2015-01-05 20:00:00+00:00,4230.98,0.0,0.106821
2015-01-05 21:00:00+00:00,3850.42,0.0,0.119697
2015-01-05 22:00:00+00:00,3486.25,0.0,0.135053
2015-01-05 23:00:00+00:00,3249.55,0.0,0.151553
2015-01-06 00:00:00+00:00,3137.68,0.0,0.167536
2015-01-06 01:00:00+00:00,3102.22,0.0,0.182491
2015-01-06 02:00:00+00:00,3088.44,0.0,0.20252
2015-01-06 03:00:00+00:00,3168.03,0.0,0.226314
2015-01-06 04:00:00+00:00,3426.04,0.0,0.261965
2015-01-06 05:00:00+00:00,4117.36,0.0,0.310322
2015-01-06 06:00:00+00:00,4892.08,0.0,0.358865
2015-01-06 07:00:00+00:00,5165.19,0.0,0.398694
2015-01-06 08:00:00+00:00,5122.75,0.029,0.441811
2015-01-06 09:00:00+00:00,5174.32,0.068,0.467758
2015-01-06 10:00:00+00:00,5187.91,0.099,0.48962
2015-01-06 11:00:00+00:00,5127.24,0.108,0.499659
2015-01-06 12:00:00+00:00,5152.66,0.083,0.520077
2015-01-06 13:00:00+00:00,5083.22,0.037,0.552732
2015-01-06 14:00:00+00:00,5011.63,0.002,0.580389
2015-01-06 15:00:00+00:00,5223.81,0.0,0.628
2015-01-06 16:00:00+00:00,5567.03,0.0,0.668091
2015-01-06 17:00:00+00:00,5295.01,0.0,0.697929
2015-01-06 18:00:00+00:00,4947.21,0.0,0.70128
2015-01-06 19:00:00+00:00,4616.41,0.0,0.668464
2015-01-06 20:00:00+00:00,4312.37,0.0,0.655471
2015-01-06 21:00:00+00:00,3949.68,0.0,0.635812
2015-01-06 22:00:00+00:00,3610.63,0.0,0.592803
2015-01-06 23:00:00+00:00,3356.6,0.0,0.569521
2015-01-07 00:00:00+00:00,3253.28,0.0,0.558703
2015-01-07 01:00:00+00:00,3169.58,0.0,0.547267
2015-01-07 02:00:00+00:00,3158.67,0.0,0.512882
2015-01-07 03:00:00+00:00,3240.57,0.0,0.468842
2015-01-07 04:00:00+00:00,3490.13,0.0,0.42916
2015-01-07 05:00:00+00:00,4191.94,0.0,0.416236
2015-01-07 06:00:00+00:00,4962.36,0.0,0.429565
2015-01-07 07:00:00+00:00,5198.09,0.0,0.439914
2015-01-07 08:00:00+00:00,5107.86,0.015,0.445376
2015-01-07 09:00:00+00:00,5092.62,0.071,0.438049
2015-01-07 10:00:00+00:00,5036.65,0.178,0.425533
2015-01-07 11:00:00+00:00,4915.91,0.222,0.424459
2015-01-07 12:00:00+00:00,4956.54,0.205,0.430078
2015-01-07 13:00:00+00:00,4875.34,0.112,0.429739
2015-01-07 14:00:00+00:00,4823.8,0.011,0.445102
2015-01-07 15:00:00+00:00,5079.65,0.0,0.478435
2015-01-07 16:00:00+00:00,5486.07,0.0,0.522951
2015-01-07 17:00:00+00:00,5278.14,0.0,0.567824
2015-01-07 18:00:00+00:00,4974.67,0.0,0.608361
2015-01-07 19:00:00+00:00,4638.14,0.0,0.648308
2015-01-07 20:00:00+00:00,4317.14,0.0,0.686664
2015-01-07 21:00:00+00:00,3980.74,0.0,0.727666
2015-01-07 22:00:00+00:00,3666.11,0.0,0.765447
2015-01-07 23:00:00+00:00,3417.78,0.0,0.806306
2015-01-08 00:00:00+00:00,3300.3,0.0,0.826289
2015-01-08 01:00:00+00:00,3277.88,0.0,0.833558
2015-01-08 02:00:00+00:00,3300.41,0.0,0.821418
2015-01-08 03:00:00+00:00,3375.17,0.0,0.796888
2015-01-08 04:00:00+00:00,3634.32,0.0,0.770597
2015-01-08 05:00:00+00:00,4269.3,0.0,0.732081
2015-01-08 06:00:00+00:00,5070.57,0.0,0.691755
2015-01-08 07:00:00+00:00,5295.4,0.0,0.6633
2015-01-08 08:00:00+00:00,5266.71,0.0,0.64511
2015-01-08 09:00:00+00:00,5300.92,0.002,0.635092
2015-01-08 10:00:00+00:00,5233.47,0.008,0.5932
2015-01-08 11:00:00+00:00,5155.73,0.014,0.553651
2015-01-08 12:00:00+00:00,5128.91,0.011,0.551254
2015-01-08 13:00:00+00:00,5025.96,0.004,0.548289
2015-01-08 14:00:00+00:00,4913.89,0.0,0.54286
2015-01-08 15:00:00+00:00,5160.42,0.0,0.543701
2015-01-08 16:00:00+00:00,5482.53,0.0,0.549624
2015-01-08 17:00:00+00:00,5248.13,0.0,0.550044
2015-01-08 18:00:00+00:00,4921.58,0.0,0.562622
2015-01-08 19:00:00+00:00,4590.58,0.0,0.594448
2015-01-08 20:00:00+00:00,4345.3,0.0,0.632818
2015-01-08 21:00:00+00:00,4094.47,0.0,0.656605
2015-01-08 22:00:00+00:00,4049.19,0.0,0.675238
2015-01-08 23:00:00+00:00,3627.76,0.0,0.677938
2015-01-09 00:00:00+00:00,3285.87,0.0,0.672592
2015-01-09 01:00:00+00:00,3218.62,0.0,0.685441
2015-01-09 02:00:00+00:00,3240.92,0.0,0.711805
2015-01-09 03:00:00+00:00,3292.29,0.0,0.70926
2015-01-09 04:00:00+00:00,3529.53,0.0,0.700104
2015-01-09 05:00:00+00:00,4275.43,0.0,0.730945
2015-01-09 06:00:00+00:00,5000.07,0.0,0.781232
2015-01-09 07:00:00+00:00,5296.34,0.0,0.813018
2015-01-09 08:00:00+00:00,5314.47,0.001,0.86589
2015-01-09 09:00:00+00:00,5407.91,0.003,0.873002
2015-01-09 10:00:00+00:00,5282.04,0.014,0.897791
2015-01-09 11:00:00+00:00,5120.13,0.037,0.90054
2015-01-09 12:00:00+00:00,5051.67,0.028,0.89979
2015-01-09 13:00:00+00:00,4873.04,0.012,0.886887
2015-01-09 14:00:00+00:00,4844.03,0.0,0.884949
2015-01-09 15:00:00+00:00,5098.04,0.0,0.886225
2015-01-09 16:00:00+00:00,5450.22,0.0,0.874077
2015-01-09 17:00:00+00:00,5270.29,0.0,0.858656
2015-01-09 18:00:00+00:00,4817.63,0.0,0.833375
2015-01-09 19:00:00+00:00,4389.89,0.0,0.781051
2015-01-09 20:00:00+00:00,4092.66,0.0,0.702426
2015-01-09 21:00:00+00:00,3776.56,0.0,0.628037
2015-01-09 22:00:00+00:00,3525.22,0.0,0.53707
2015-01-09 23:00:00+00:00,3255.77,0.0,0.439757
2015-01-10 00:00:00+00:00,3121.26,0.0,0.363159
2015-01-10 01:00:00+00:00,3060.36,0.0,0.338319
2015-01-10 02:00:00+00:00,3087.87,0.0,0.336564
2015-01-10 03:00:00+00:00,3109.74,0.0,0.403329
2015-01-10 04:00:00+00:00,3217.14,0.0,0.513745
2015-01-10 05:00:00+00:00,3396.89,0.0,0.610314
2015-01-10 06:00:00+00:00,3737.86,0.0,0.70325
2015-01-10 07:00:00+00:00,4096.56,0.0,0.777367
2015-01-10 08:00:00+00:00,4328.13,0.0,0.843148
2015-01-10 09:00:00+00:00,4522.41,0.005,0.891901
2015-01-10 10:00:00+00:00,4599.38,0.004,0.933174
2015-01-10 11:00:00+00:00,4596.22,0.008,0.951697
2015-01-10 12:00:00+00:00,4429.79,0.007,0.961728
2015-01-10 13:00:00+00:00,4347.88,0.008,0.963427
2015-01-10 14:00:00+00:00,4372.46,0.0,0.959271
2015-01-10 15:00:00+00:00,4697.04,0.0,0.954987
2015-01-10 16:00:00+00:00,5096.64,0.0,0.937499
2015-01-10 17:00:00+00:00,4917.57,0.0,0.925146
2015-01-10 18:00:00+00:00,4551.25,0.0,0.928931
2015-01-10 19:00:00+00:00,4288.73,0.0,0.935554
2015-01-10 20:00:00+00:00,4052.9,0.0,0.941678
2015-01-10 21:00:00+00:00,3794.1,0.0,0.945845
2015-01-10 22:00:00+00:00,3591.13,0.0,0.950902
2015-01-10 23:00:00+00:00,3436.57,0.0,0.956999
2015-01-11 00:00:00+00:00,3221.24,0.0,0.960739
2015-01-11 01:00:00+00:00,3104.85,0.0,0.960306
2015-01-11 02:00:00+00:00,3059.71,0.0,0.956264
2015-01-11 03:00:00+00:00,3075.54,0.0,0.951129
2015-01-11 04:00:00+00:00,3147.33,0.0,0.945222
2015-01-11 05:00:00+00:00,3291.45,0.0,0.93987
2015-01-11 06:00:00+00:00,3525.55,0.0,0.93422
2015-01-11 07:00:00+00:00,3893.01,0.0,0.928145
2015-01-11 08:00:00+00:00,4102.76,0.013,0.924757
2015-01-11 09:00:00+00:00,4255.54,0.044,0.923995
2015-01-11 10:00:00+00:00,4269.43,0.076,0.922708
2015-01-11 11:00:00+00:00,4285.43,0.093,0.921685
2015-01-11 12:00:00+00:00,4348.69,0.075,0.923153
2015-01-11 13:00:00+00:00,4325.45,0.028,0.923766
2015-01-11 14:00:00+00:00,4306.82,0.001,0.921258
2015-01-11 15:00:00+00:00,4643.81,0.0,0.913054
2015-01-11 16:00:00+00:00,5198.34,0.0,0.895161
2015-01-11 17:00:00+00:00,5061.23,0.0,0.868737
2015-01-11 18:00:00+00:00,4663.98,0.0,0.818189
2015-01-11 19:00:00+00:00,4370.06,0.0,0.751067
2015-01-11 20:00:00+00:00,4078.8,0.0,0.685334
2015-01-11 21:00:00+00:00,3726.97,0.0,0.634688
2015-01-11 22:00:00+00:00,3450.49,0.0,0.630728
2015-01-11 23:00:00+00:00,3250.27,0.0,0.639355
2015-01-12 00:00:00+00:00,3187.65,0.0,0.65536
2015-01-12 01:00:00+00:00,3104.33,0.0,0.679298
2015-01-12 02:00:00+00:00,3195.28,0.0,0.718618
2015-01-12 03:00:00+00:00,3327.95,0.0,0.75573
2015-01-12 04:00:00+00:00,3549.12,0.0,0.781007
2015-01-12 05:00:00+00:00,4161.68,0.0,0.792045
2015-01-12 06:00:00+00:00,5041.09,0.0,0.814519
2015-01-12 07:00:00+00:00,5287.02,0.0,0.852389
2015-01-12 08:00:00+00:00,5360.98,0.0,0.886197
2015-01-12 09:00:00+00:00,5342.14,0.003,0.905227
2015-01-12 10:00:00+00:00,5359.21,0.006,0.91412
2015-01-12 11:00:00+00:00,5293.34,0.006,0.920752
2015-01-12 12:00:00+00:00,5221.89,0.008,0.927581
2015-01-12 13:00:00+00:00,5175.59,0.006,0.932023
2015-01-12 14:00:00+00:00,5123.66,0.0,0.930073
2015-01-12 15:00:00+00:00,5279.95,0.0,0.927648
2015-01-12 16:00:00+00:00,5596.76,0.0,0.924284
2015-01-12 17:00:00+00:00,5375.61,0.0,0.91509
2015-01-12 18:00:00+00:00,5043.89,0.0,0.903754
2015-01-12 19:00:00+00:00,4679.46,0.0,0.889625
2015-01-12 20:00:00+00:00,4351.84,0.0,0.873207
2015-01-12 21:00:00+00:00,4064.27,0.0,0.847716
2015-01-12 22:00:00+00:00,3754.23,0.0,0.810739
2015-01-12 23:00:00+00:00,3409.88,0.0,0.756744
2015-01-13 00:00:00+00:00,3179.99,0.0,0.687018
2015-01-13 01:00:00+00:00,3080.8,0.0,0.619469
2015-01-13 02:00:00+00:00,3132.66,0.0,0.568185
2015-01-13 03:00:00+00:00,3191.76,0.0,0.520267
2015-01-13 04:00:00+00:00,3454.16,0.0,0.477565
2015-01-13 05:00:00+00:00,4157.47,0.0,0.458012
2015-01-13 06:00:00+00:00,4923.04,0.0,0.467306
2015-01-13 07:00:00+00:00,5130.31,0.0,0.495186
2015-01-13 08:00:00+00:00,5084.85,0.003,0.522543
2015-01-13 09:00:00+00:00,4993.72,0.006,0.552392
2015-01-13 10:00:00+00:00,4602.84,0.007,0.580237
2015-01-13 11:00:00+00:00,4263.79,0.007,0.608262
2015-01-13 12:00:00+00:00,4569.82,0.007,0.636104
2015-01-13 13:00:00+00:00,5146.67,0.007,0.651619
